sample_index,filename,tags,branch_tags,paper_use,baseline_teds,phase5e_teds,delta_full_vs_baseline,horizontal_teds,vertical_teds,complexity_score,header_rows,row_count,max_width,span_tokens,rowspan_tokens,colspan_tokens,max_rowspan,max_colspan,span_area,gt_len,copied_image,image_path
117,PMC4458682_003_00.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;tall_table,,horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,0.04807692307692313,0.04807692307692313,0.0,0.04807692307692313,0.04807692307692313,115.90000000000002,1,22,4,11,10,1,6,2,42,138,images/00117_PMC4458682_003_00.png,train_data/table/pubtabnet/val/PMC4458682_003_00.png
4503,PMC4632828_007_00.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;hierarchical_span_header;tall_table,,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,1.0,1.0,0.0,,,115.80000000000001,2,17,6,11,2,9,2,6,26,158,images/04503_PMC4632828_007_00.png,train_data/table/pubtabnet/val/PMC4632828_007_00.png
99,PMC6038188_008_00.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;hierarchical_span_header;tall_table,,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,0.0,0.0,0.0,0.0,0.0,115.8,2,28,4,10,2,8,2,4,36,176,images/00099_PMC6038188_008_00.png,train_data/table/pubtabnet/val/PMC6038188_008_00.png
2849,PMC4168444_011_00.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;hierarchical_span_header;tall_table;wide_table,,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,0.8161764705882353,0.9264705882352942,0.11029411764705888,,,115.70000000000002,2,32,8,7,5,2,10,3,42,312,images/02849_PMC4168444_011_00.png,train_data/table/pubtabnet/val/PMC4168444_011_00.png
379,PMC5697076_005_01.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;hierarchical_span_header;tall_table,,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,0.4154411764705882,1.0,0.5845588235294118,1.0,1.0,115.49999999999999,2,34,7,8,3,5,2,7,38,304,images/00379_PMC5697076_005_01.png,train_data/table/pubtabnet/val/PMC5697076_005_01.png
2112,PMC4374396_002_00.png,row_col_span;long_range_dependency;vertical_dependency;tall_table,,vertical branch / rowspan evidence;long-range relation evidence,0.0,0.0,0.0,,,115.10000000000001,1,21,4,12,12,0,4,1,32,146,images/02112_PMC4374396_002_00.png,train_data/table/pubtabnet/val/PMC4374396_002_00.png
1349,PMC3655883_005_00.png,multi_level_header;row_col_span;long_range_dependency;horizontal_dependency;hierarchical_span_header;tall_table,,multi-level header with span;horizontal branch / colspan evidence;long-range relation evidence,0.4140625,0.35019455252918286,-0.06386794747081714,,,115.0,4,32,7,7,0,7,1,7,40,280,images/01349_PMC3655883_005_00.png,train_data/table/pubtabnet/val/PMC3655883_005_00.png
1591,PMC5352430_002_00.png,row_col_span;long_range_dependency;horizontal_dependency;tall_table,,horizontal branch / colspan evidence;long-range relation evidence,0.38888888888888884,0.38888888888888884,0.0,,,114.80000000000001,1,37,3,11,0,11,1,2,22,211,images/01591_PMC5352430_002_00.png,train_data/table/pubtabnet/val/PMC5352430_002_00.png
3281,PMC4299477_002_00.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;hierarchical_span_header;wide_table,,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,0.9363636363636364,0.6486486486486487,-0.2877149877149877,,,114.8,3,9,11,10,6,4,3,7,31,130,images/03281_PMC4299477_002_00.png,train_data/table/pubtabnet/val/PMC4299477_002_00.png
4913,PMC4015441_003_00.png,row_col_span;long_range_dependency;horizontal_dependency;tall_table,,horizontal branch / colspan evidence;long-range relation evidence,1.0,1.0,0.0,,,114.8,1,33,4,10,0,10,1,4,40,202,images/04913_PMC4015441_003_00.png,train_data/table/pubtabnet/val/PMC4015441_003_00.png
4399,PMC4894377_006_00.png,row_col_span;long_range_dependency;horizontal_dependency;tall_table,,horizontal branch / colspan evidence;long-range relation evidence,1.0,1.0,0.0,,,114.7,1,25,4,11,0,11,1,4,44,154,images/04399_PMC4894377_006_00.png,train_data/table/pubtabnet/val/PMC4894377_006_00.png
943,PMC4855501_006_00.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;hierarchical_span_header;tall_table;wide_table,,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,1.0,1.0,0.0,1.0,1.0,114.60000000000001,2,30,8,8,4,4,2,8,36,300,images/00943_PMC4855501_006_00.png,train_data/table/pubtabnet/val/PMC4855501_006_00.png
4163,PMC3094357_002_00.png,row_col_span;long_range_dependency;horizontal_dependency;tall_table,,horizontal branch / colspan evidence;long-range relation evidence,0.0,0.0,0.0,,,114.60000000000001,1,20,3,13,0,13,1,2,26,130,images/04163_PMC3094357_002_00.png,train_data/table/pubtabnet/val/PMC3094357_002_00.png
1180,PMC4730400_006_00.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;hierarchical_span_header;tall_table,,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,0.36363636363636365,0.32793522267206476,-0.03570114096429888,,,114.5,3,40,5,8,1,7,3,5,25,291,images/01180_PMC4730400_006_00.png,train_data/table/pubtabnet/val/PMC4730400_006_00.png
1636,PMC5763461_004_00.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;hierarchical_span_header;tall_table,,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,0.3005464480874317,0.3005464480874317,0.0,,,114.1,2,22,7,9,1,8,2,7,43,195,images/01636_PMC5763461_004_00.png,train_data/table/pubtabnet/val/PMC5763461_004_00.png
3245,PMC5865666_013_00.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;hierarchical_span_header;tall_table;wide_table,,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,0.9436619718309859,0.9436619718309859,0.0,,,114.0,2,18,10,11,7,4,2,2,22,242,images/03245_PMC5865666_013_00.png,train_data/table/pubtabnet/val/PMC5865666_013_00.png
4241,PMC2957918_001_00.png,row_col_span;long_range_dependency;horizontal_dependency;tall_table,,horizontal branch / colspan evidence;long-range relation evidence,1.0,1.0,0.0,,,114.0,1,43,2,11,0,11,1,2,22,198,images/04241_PMC2957918_001_00.png,train_data/table/pubtabnet/val/PMC2957918_001_00.png
3291,PMC4971716_008_00.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;hierarchical_span_header;tall_table,,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,0.8560606060606061,0.8560606060606061,0.0,,,113.95,3,17,7,9,2,8,2,7,35,159,images/03291_PMC4971716_008_00.png,train_data/table/pubtabnet/val/PMC4971716_008_00.png
3883,PMC5307818_003_00.png,row_col_span;long_range_dependency;horizontal_dependency;tall_table,,horizontal branch / colspan evidence;long-range relation evidence,0.0234375,0.0234375,0.0,,,113.9,1,38,2,11,0,11,1,2,22,178,images/03883_PMC5307818_003_00.png,train_data/table/pubtabnet/val/PMC5307818_003_00.png
2793,PMC5469064_003_01.png,row_col_span;long_range_dependency;vertical_dependency;tall_table,,vertical branch / rowspan evidence;long-range relation evidence,1.0,1.0,0.0,,,113.80000000000001,1,27,4,11,11,0,4,1,26,184,images/02793_PMC5469064_003_01.png,train_data/table/pubtabnet/val/PMC5469064_003_01.png
4228,PMC5585967_003_00.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;hierarchical_span_header;tall_table,,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,1.0,1.0,0.0,,,113.8,2,29,5,9,1,8,2,5,40,203,images/04228_PMC5585967_003_00.png,train_data/table/pubtabnet/val/PMC5585967_003_00.png
557,PMC5324260_007_00.png,row_col_span;long_range_dependency;horizontal_dependency;tall_table,,horizontal branch / colspan evidence;long-range relation evidence,1.0,1.0,0.0,1.0,1.0,113.5,1,37,5,9,0,9,1,5,45,254,images/00557_PMC5324260_007_00.png,train_data/table/pubtabnet/val/PMC5324260_007_00.png
3001,PMC4562124_006_00.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;hierarchical_span_header;tall_table,,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,0.32894736842105265,0.32894736842105265,0.0,,,113.5,2,23,5,11,7,4,2,2,22,187,images/03001_PMC4562124_006_00.png,train_data/table/pubtabnet/val/PMC4562124_006_00.png
2735,PMC5237295_007_00.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;tall_table;wide_table,,horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,0.4788273615635179,0.5148148148148148,0.03598745325129693,,,113.10000000000001,1,22,14,6,3,6,4,9,117,266,images/02735_PMC5237295_007_00.png,train_data/table/pubtabnet/val/PMC5237295_007_00.png
64,PMC3445850_005_00.png,multi_level_header;row_col_span;long_range_dependency;horizontal_dependency;tall_table,,horizontal branch / colspan evidence;long-range relation evidence,0.0,0.0,0.0,0.0,0.0,112.49999999999999,1,18,7,12,0,12,1,2,24,190,images/00064_PMC3445850_005_00.png,train_data/table/pubtabnet/val/PMC3445850_005_00.png
3155,PMC4736321_006_00.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;tall_table;wide_table,,horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,1.0,1.0,0.0,,,112.3,1,33,8,9,8,1,4,2,34,336,images/03155_PMC4736321_006_00.png,train_data/table/pubtabnet/val/PMC4736321_006_00.png
1612,PMC3819704_006_00.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;hierarchical_span_header;tall_table;wide_table,,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,0.9190140845070423,0.9401408450704225,0.021126760563380254,,,112.10000000000001,3,20,13,9,1,8,2,3,26,314,images/01612_PMC3819704_006_00.png,train_data/table/pubtabnet/val/PMC3819704_006_00.png
254,PMC3286419_003_00.png,multi_level_header;row_col_span;long_range_dependency;horizontal_dependency;hierarchical_span_header;tall_table;wide_table,,multi-level header with span;horizontal branch / colspan evidence;long-range relation evidence,0.4937238493723849,1.0,0.5062761506276151,1.0,1.0,112.1,2,23,9,8,0,8,1,9,44,245,images/00254_PMC3286419_003_00.png,train_data/table/pubtabnet/val/PMC3286419_003_00.png
1249,PMC5038736_018_01.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;hierarchical_span_header,,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,0.13861386138613863,0.12871287128712872,-0.00990099009900991,,,112.1,2,13,6,11,2,10,3,4,27,126,images/01249_PMC5038736_018_01.png,train_data/table/pubtabnet/val/PMC5038736_018_01.png
1436,PMC5683211_004_00.png,multi_level_header;row_col_span;long_range_dependency;horizontal_dependency;hierarchical_span_header;tall_table,,multi-level header with span;horizontal branch / colspan evidence;long-range relation evidence,0.06707317073170727,1.0,0.9329268292682927,,,111.7,2,27,5,9,0,9,1,5,44,185,images/01436_PMC5683211_004_00.png,train_data/table/pubtabnet/val/PMC5683211_004_00.png
331,PMC5867145_002_00.png,row_col_span;long_range_dependency;vertical_dependency;tall_table,,vertical branch / rowspan evidence;long-range relation evidence,1.0,1.0,0.0,1.0,1.0,111.69999999999999,1,26,2,12,12,0,2,1,24,132,images/00331_PMC5867145_002_00.png,train_data/table/pubtabnet/val/PMC5867145_002_00.png
177,PMC5029726_002_00.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;hierarchical_span_header;tall_table,,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,0.2515723270440252,0.2515723270440252,0.0,0.2515723270440252,0.2515723270440252,111.45,2,22,6,9,1,8,2,6,43,173,images/00177_PMC5029726_002_00.png,train_data/table/pubtabnet/val/PMC5029726_002_00.png
247,PMC5777786_007_00.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;hierarchical_span_header;tall_table;wide_table,,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,1.0,1.0,0.0,1.0,1.0,111.3,3,15,11,9,3,6,3,5,25,210,images/00247_PMC5777786_007_00.png,train_data/table/pubtabnet/val/PMC5777786_007_00.png
3700,PMC5509570_007_00.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;hierarchical_span_header;tall_table,,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,0.6692307692307693,0.6692307692307693,0.0,,,111.14999999999999,2,18,6,10,3,7,2,6,29,159,images/03700_PMC5509570_007_00.png,train_data/table/pubtabnet/val/PMC5509570_007_00.png
1944,PMC5069874_002_00.png,row_col_span;long_range_dependency;vertical_dependency;tall_table,,vertical branch / rowspan evidence;long-range relation evidence,1.0,1.0,0.0,,,110.7,1,21,3,12,12,0,3,1,25,132,images/01944_PMC5069874_002_00.png,train_data/table/pubtabnet/val/PMC5069874_002_00.png
1712,PMC5112650_003_00.png,row_col_span;long_range_dependency;horizontal_dependency;tall_table;wide_table,,horizontal branch / colspan evidence;long-range relation evidence,0.3527508090614887,1.0,0.6472491909385113,,,110.60000000000001,1,35,8,7,0,7,1,8,56,326,images/01712_PMC5112650_003_00.png,train_data/table/pubtabnet/val/PMC5112650_003_00.png
2401,PMC4308857_006_00.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;hierarchical_span_header;tall_table;wide_table,,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,0.5567765567765568,0.5143884892086331,-0.04238806756792368,,,110.6,2,20,12,10,8,2,2,2,20,304,images/02401_PMC4308857_006_00.png,train_data/table/pubtabnet/val/PMC4308857_006_00.png
4020,PMC5084328_003_00.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;hierarchical_span_header;tall_table,,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,1.0,1.0,0.0,,,110.6,2,29,7,8,3,5,2,7,31,266,images/04020_PMC5084328_003_00.png,train_data/table/pubtabnet/val/PMC5084328_003_00.png
714,PMC5889526_006_00.png,multi_level_header;row_col_span;long_range_dependency;horizontal_dependency;hierarchical_span_header;tall_table,,multi-level header with span;horizontal branch / colspan evidence;long-range relation evidence,1.0,1.0,0.0,1.0,1.0,110.4,2,26,7,8,0,8,1,7,48,222,images/00714_PMC5889526_006_00.png,train_data/table/pubtabnet/val/PMC5889526_006_00.png
3162,PMC3772336_003_00.png,multi_level_header;row_col_span;long_range_dependency;horizontal_dependency;hierarchical_span_header;tall_table;wide_table,,multi-level header with span;horizontal branch / colspan evidence;long-range relation evidence,0.925,0.8557213930348259,-0.06927860696517418,,,110.30000000000001,2,21,9,8,0,8,1,9,42,225,images/03162_PMC3772336_003_00.png,train_data/table/pubtabnet/val/PMC3772336_003_00.png
